,album_id,album_artist,album_name
3429,5177,2706,A Brief Inquiry Into Online Relationships
3430,5178,2785,Until Death Call My Name (Reloaded)
3431,5179,2786,Get You The Moon (feat. Snøw)
3432,5180,2787,Sunset Season
3433,5181,709,I Want To Die In New Orleans
3434,5182,669,Bobby Tarantino II
3435,5183,2726,Love Yourself 轉 'Tear'
3436,5184,705,Rolling Papers 2
3437,5185,618,Girl Code
3438,5186,2788,Magic In The Hamptons (feat. Lil Yachty)
3439,5187,2766,Street Gossip
3440,5188,518,Different World
3441,5189,2789,Voicenotes
3442,5190,712,Happier
3443,5191,651,Live on Red Barn Radio I & II
3444,5192,660,Hard To Imagine The Neighbourhood Ever Changing
3445,5193,2710,Glow (Deluxe Edition)
3446,5194,1889,Sick Boy
3447,5195,2790,ShorelineDoThatShit
3448,5196,2734,Lemon Boy
3449,2746,1919,Sleep Over the Ocean
3450,5197,1911,HIGHEST IN THE ROOM
3451,5198,1910,Bandit (with YoungBoy Never Broke Again)
3452,5199,2775,Star Shopping
3453,5200,2775,EVERYBODY'S EVERYTHING
3454,5201,2791,Quality Control: Control The Streets Volume 2
3455,5202,2792,If the World Was Ending (feat. Julia Michaels)
3456,5203,708,No.6 Collaborations Project
3457,2781,1936,DIE FOR MY BITCH
3458,2779,563,GIRL
3459,2798,726,Industry Plant
3460,5204,543,ROXANNE
3461,5205,1904,GINGER
3462,5206,662,Center Point Road
3463,2792,1941,Melly vs. Melvin
3464,5207,1879,everything i wanted
3465,5208,2793,Heard It In A Past Life
3466,5209,2794,Different 'Round Here
3467,5210,2795,Corridos Tumbados
3468,5211,2796,Fever
3469,5212,725,Ghetto Gospel
3470,5213,1784,MIDDLE CHILD
3471,5214,1927,A Place We Knew
3472,5215,2726,MAP OF THE SOUL : PERSONA
3473,2773,1920,brent
3474,5216,1950,1 Am. Study Session
3475,2794,725,PTSD
3476,5217,674,"10,000 Hours (with Justin Bieber)"
3477,5218,2783,Romance
3478,5219,2797,Pretty Heart
3479,5220,654,Neotheater
3480,5221,669,Confessions of a Dangerous Mind
3481,5222,658,Can't Say I Ain't Country
3482,5223,1924,Cover Me Up
3483,5224,2751,TRAUMA
3484,2811,1901,Shelby
3485,2782,1937,HIXTAPE: Vol. 1
3486,5225,2798,Hood Life Krisis Vol. 1
3487,2789,1940,YOU
3488,5226,2799,Dance Monkey (Stripped Back) / Dance Monkey
3489,5227,2800,Cuz I Love You (Super Deluxe)
3490,5228,2800,Cuz I Love You
3491,2788,1938,Divinely Uninspired To A Hellish Extent (Extended Edition)
3492,5229,2801,Breaking Me
3493,5230,2802,Drip or Drown 2
3494,5231,1873,Pony
3495,5232,598,The Kacey Musgraves Christmas Show
3496,5233,1668,JESUS IS KING
3497,5234,2803,Roses (Imanbek Remix)
3498,2814,1913,Certified Hitmaker
3499,5235,1866,Heartache Medication
