,track_id,track_name,track_album,track_artist,track_duration_ms,track_popularity
1589,1589,Waiting On A Friend - Remastered 2009,1147,552,274226,59
1590,1590,Así No Te Amará Jamás,1148,1159,172016,66
1591,1591,The Waiting,1149,448,238493,52
1592,1592,Gary's Theme - Remastered,1150,164,257693,59
1593,1593,Él Me Mintió,1148,1159,219585,65
1594,1594,Freeze-Frame,1151,1034,237506,54
1595,1595,Who Can It Be Now?,1152,1160,203266,58
1596,1596,Over the Mountain,1145,478,271520,54
1597,1597,(There's) No Gettin' Over Me,1143,1157,199680,52
1598,1598,La Ladrona,1153,1161,184266,63
1599,1599,Physical,1154,273,224773,51
1600,1600,Wheels On The Bus,1155,362,100040,58
1601,1601,Human Nature,1156,575,245560,65
1602,1602,Don't Change,1157,1162,266026,56
1603,1603,Eye In The Sky,1158,1163,276280,70
1604,1604,Abracadabra,1159,312,308373,63
1605,1605,"Nocturne No.2 In E Flat, Op.9 No.2",1160,8,273666,66
1606,1606,Here We Come a-Caroling / We Wish You a Merry Christmas,1161,2,94733,57
1607,1607,P.Y.T. (Pretty Young Thing),1162,575,239026,60
1608,1608,Sirius - Chicago Bulls Theme Song,1158,1163,115280,63
1609,1609,Wanna Be Startin' Somethin',1156,575,362373,64
1610,1610,Forget Me Nots,1163,1164,275813,63
1611,1611,I'd Just Love To Lay You Down,1164,231,204133,56
1612,1612,Rio - 2009 Remaster,1165,1149,337333,61
1613,1613,Night Nurse,1166,1165,249533,64
1614,1614,Hallowed Be Thy Name - 2015 Remaster,1167,390,431093,54
1615,1615,More Than This - Remastered,1168,1067,270651,67
1616,1616,¿Y cómo es él?,1169,1166,248000,71
1617,1617,Thanksgiving,1170,1167,245408,55
1618,1618,"I Melt with You (7"" Mix)",1171,1168,230066,53
1619,1619,All My Rowdy Friends (Have Settled Down),1172,406,240373,54
1620,1620,Thriller,1162,575,357800,60
1621,1621,Shadows Of The Night,1173,1169,261560,56
1622,1622,(Oh) Pretty Woman - 2015 Remaster,1174,513,172670,57
1623,1623,You Can Do Magic,1175,339,237466,61
1624,1624,Bang the Drum All Day,1176,1009,215400,53
1625,1625,Do You Really Want To Hurt Me,1177,1170,262173,65
1626,1626,Only You,1178,1171,195506,53
1627,1627,Joy,1170,1167,193477,54
1628,1628,Atomic Dog,1179,1172,287106,54
1629,1629,I Don't Care Anymore - 2016 Remaster,1180,408,305706,58
1630,1630,Little Red Corvette,1181,435,296906,56
1631,1631,Subdivisions,1182,350,334000,55
1632,1632,The Lady in My Life,1162,575,300106,58
1633,1633,Carol of the Bells,1170,1167,238061,53
1634,1634,Suburban Home,1183,1173,100600,56
1635,1635,Puttin' on the Ritz,1184,1174,281160,57
1636,1636,Even the Nights Are Better,1185,1139,237106,64
1637,1637,Pressure,1186,526,280333,58
1638,1638,The Girl Is Mine (with Paul McCartney),1156,575,222040,61
1639,1639,Hope,1183,1173,120360,56
1640,1640,Town Called Malice,1187,1175,173320,69
1641,1641,Last Summer Whisper,1188,1176,299680,58
1642,1642,Straight to Hell - Remastered,1189,365,330506,58
1643,1643,Goody Two Shoes,1190,1177,209213,55
1644,1644,Roll Me Away,1191,347,279573,54
1645,1645,Steppin' Out,1192,1178,268200,52
1646,1646,Billie Jean,1162,575,294226,60
1647,1647,Electric Eye,1193,1130,222440,59
1648,1648,Fantasy,1194,1179,303293,53
1649,1649,Variations on the Kanon,1170,1167,321724,52
1650,1650,Mr. Roboto,1195,337,328706,61
1651,1651,Hello,1196,1180,251106,58
1652,1652,Institutionalized,1197,1181,229960,59
1653,1653,Lick It Up,1198,351,236640,63
1654,1654,One Thing Leads To Another,1199,1182,199826,58
1655,1655,Mad World,1200,401,215400,65
1656,1656,Shakin',1201,1087,187800,56
1657,1657,Authority Song,1202,361,229240,58
1658,1658,Here Comes the Rain Again - Remastered Version,1203,1183,294586,64
1659,1659,De Música Ligera,1204,1184,212893,55
1660,1660,The Safety Dance - Extended Dance Version,1205,1185,278226,54
1661,1661,Talking In Your Sleep,1206,1186,235093,62
1662,1662,Legs - 2008 Remaster,1207,318,273906,61
1663,1663,Always Something There to Remind Me - 2018 Remaster,1208,1187,219373,58
1664,1664,We've Got Tonight,1209,303,234560,66
1665,1665,Foolin',1210,379,274117,57
1666,1666,Balls to the Wall,1211,1188,342600,61
1667,1667,Texas Flood,1212,305,320906,59
1668,1668,Hark! The Herald Angels Sing,1213,380,175386,56
1669,1669,Estrelar,1214,1189,313493,61
1670,1670,Jump (Original Mix),1215,1190,262560,65
1671,1671,Sunday Bloody Sunday - Remastered 2008,1216,431,279440,63
1672,1672,She's A Beauty - Remastered 1991,1217,1191,240666,54
1673,1673,The Four Horsemen (Remastered),1218,597,432546,53
1674,1674,In A Big Country,1219,1192,284066,53
1675,1675,Tonight I Celebrate My Love,1220,1193,211000,65
1676,1676,Sunglasses At Night,1221,1194,320000,55
1677,1677,Seek & Destroy (Remastered),1222,597,414720,53
1678,1678,Holiday,1223,377,231560,59
1679,1679,Think I'm In Love,1201,1087,188533,53
1680,1680,This Is the Day,1224,1195,296333,53
1681,1681,Kiss Off,1225,1196,176720,55
1682,1682,Let's Dance - 2002 Remaster,1226,488,247600,65
1683,1683,King Of Pain,1227,370,299040,59
1684,1684,Mary Had a Little Lamb,1212,305,166960,58
1685,1685,Time After Time,1228,283,241160,61
1686,1686,Total Eclipse of the Heart,1229,219,418000,65
1687,1687,Big Log - 2006 Remaster,1230,1197,304800,60
1688,1688,Too Shy,1231,1198,221520,60
1689,1689,Ain't Nobody,1232,1059,285573,63
1690,1690,La Gata Bajo la Lluvia,1233,1199,219106,68
1691,1691,Too Young To Fall In Love,1234,404,212653,57
1692,1692,On The Dark Side,1235,1200,161826,51
1693,1693,Lenny,1212,305,297373,56
1694,1694,Add It Up,1225,1196,284333,56
1695,1695,Breaking the Chains,1236,1201,231693,56
1696,1696,Persiana Americana,1204,1184,290786,51
1697,1697,Straight From The Heart,1237,384,211933,53
1698,1698,Holding Her and Loving You,1238,1202,190653,52
1699,1699,Overkill,1239,1160,229466,60
1700,1700,Yo Te Necesito,1240,376,178240,63
1701,1701,La Banda Del Carro Rojo,1241,407,186720,64
1702,1702,I Would Die 4 U,1242,435,178986,61
1703,1703,Hold Me Now,1243,161,286666,57
1704,1704,"Please, Please, Please, Let Me Get What I Want - 2011 Remaster",1244,400,112706,66
1705,1705,Heaven's On Fire,1245,351,201400,66
1706,1706,You Might Think,1246,374,184717,60
1707,1707,Turn up the Radio,1247,1203,278506,59
1708,1708,Smalltown Boy,1248,1204,302413,73
1709,1709,Amor Eterno,1249,1199,409466,65
1710,1710,Little Wing,1250,305,408480,62
1711,1711,I Feel for You,1251,1103,343400,61
1712,1712,Hallelujah,1252,181,277160,68
1713,1713,Your Love Is King,1253,402,219426,65
1714,1714,Creeping Death (Remastered),1254,597,395706,55
1715,1715,2 Minutes to Midnight - 2015 Remaster,1255,390,363586,54
1716,1716,Dance Hall Days,1256,1205,240800,62
1717,1717,Déjame Vivir (with Juan Gabriel),1249,1199,222760,65
1718,1718,"Rasputin - 7"" Version",1257,1071,220733,64
1719,1719,The Fireman,1258,569,154360,55
1720,1720,Run To You,1259,384,233270,65
1721,1721,Self Control,1260,1206,246440,72
1722,1722,The Killing Moon,1261,1207,348293,53
1723,1723,I'll Wait - 2015 Remaster,1262,513,280146,56
1724,1724,Jungle Love,1263,1208,333360,55
1725,1725,The Warrior (feat. Patty Smyth),1264,1209,240826,57
1726,1726,Pedro Y Pablo,1265,407,193106,62
1727,1727,Why Not Me,1266,1210,211266,56
1728,1728,Contrabando Y Traición,1267,407,206293,59
1729,1729,Ride The Lightning (Remastered),1254,597,396986,54
1730,1730,Seven Spanish Angels (with Ray Charles),1268,470,231026,58
1731,1731,Foolish Heart,1269,1211,219720,62
1732,1732,You Might Think,1270,374,185026,57
1733,1733,Drop Dead Legs - 2015 Remaster,1262,513,254200,56
1734,1734,All She Wants To Do Is Dance,1271,1212,269106,55
1735,1735,Hard Habit to Break - 2006 Remaster,1272,302,283733,59
1736,1736,What's Love Got to Do with It - 2015 Remaster,1273,262,230240,65
1737,1737,Cool It Now,1274,1213,347666,52
1738,1738,Pride (In The Name Of Love) - Remastered 2009,1275,431,228426,59
1739,1739,High on You,1276,1214,248200,54
1740,1740,Medley: Winter Wonderland / Sleigh Ride,1277,537,221373,59
1741,1741,The Search Is Over,1276,1214,252613,56
1742,1742,Through the Fire,1251,1103,286693,60
1743,1743,I Want To Break Free - Remastered 2011,1278,622,198773,53
1744,1744,Fight Fire With Fire (Remastered),1254,597,284506,53
1745,1745,Mama He's Crazy,1266,1210,194760,53
1746,1746,Mr. Telephone Man,1274,1213,239160,52
1747,1747,Radio Ga Ga,1279,622,348173,53
1748,1748,Heaven Knows I'm Miserable Now - 2011 Remaster,1244,400,215760,60
1749,1749,Alone Again,1280,1201,262200,58
1750,1750,In Between Days - 2006 Remaster,1281,375,177986,55
1751,1751,Voices Carry,1282,1215,263573,57
1752,1752,Conga!,1283,1216,254000,63
1753,1753,The One I Loved Back Then (The Corvette Song),1284,259,150520,55
1754,1754,Smokin' In The Boys Room,1285,404,208400,59
1755,1755,White Wedding (Parts 1 And 2) - Shotgun Mix / 24-Bit Digitally Remastered 2001,1286,387,505093,55
1756,1756,Conga,1287,1217,255760,60
1757,1757,Apples And Bananas,1288,362,98040,55
1758,1758,We Are The World,1289,1218,427333,70
1759,1759,The Chair,1290,569,170906,54
1760,1760,I Wonder If I Take You Home,1291,1219,404213,53
1761,1761,Tu Con El,1292,1220,303173,53
1762,1762,Don't Come Around Here No More,1293,448,307333,56
1763,1763,Weird Science,1294,1221,368760,55
1764,1764,Brothers in Arms,1295,391,419400,53
1765,1765,Part-Time Lover,1296,530,252560,68
1766,1766,Nothing's Gonna Change My Love for You,1297,135,242678,70
1767,1767,Things Can Only Get Better,1298,1222,235826,57
1768,1768,Laurita Garza,1299,389,192440,53
1769,1769,Tarzan Boy,1300,1223,378946,69
1770,1770,Oh Sheila,1301,1224,240093,53
1771,1771,Meet Me In Montana,1302,1225,236626,55
1772,1772,Alive And Kicking,1303,1226,289453,66
1773,1773,"No Easy Way Out - From ""Rocky IV"" Soundtrack",1304,1227,262026,64
1774,1774,Madhouse,1305,1228,259760,61
1775,1775,Bop,1302,1225,226266,55
1776,1776,The Whole of the Moon - 2004 Remaster,1306,1229,302826,68
1777,1777,All the Love in the World,1307,1230,212240,66
1778,1778,So Far Away,1295,391,312133,51
1779,1779,Lovin' Every Minute of It,1308,1133,213293,53
1780,1780,You're in Love,1309,1231,194106,56
1781,1781,Drinkin' My Baby Goodbye,1310,323,221706,53
1782,1782,I Drink Alone,1311,1232,275493,55
1783,1783,You Are My Lady,1312,1233,284119,55
1784,1784,Mony Mony - Downtown Mix / 24-Bit Digitally Remastered 2001,1286,387,301800,53
1785,1785,"Hearts On Fire - From ""Rocky IV"" Soundtrack",1304,1234,252920,63
1786,1786,Three Times A Lady,1313,354,217426,52
1787,1787,Nightshift,1314,354,306560,62
1788,1788,Take Me Home - 2016 Remaster,1315,408,353573,58
1789,1789,And We Danced,1316,1235,227184,55
1790,1790,Eighties - 2007 Digital Remaster,1317,1236,239280,55
1791,1791,I'll Be Good,1318,1237,321066,53
1792,1792,Nikita,1319,615,343240,68
1793,1793,Tender Love,1320,1238,234053,53
1794,1794,Cloudbusting - 2018 Remaster,1321,1104,309973,52
1795,1795,Margaritaville,1322,342,249200,52
1796,1796,Is It a Crime,1323,402,381133,57
1797,1797,Against the Wind,1324,1239,228160,55
1798,1798,Head Over Heels / Broken,1325,401,302120,57
1799,1799,Wild Child,1326,1240,312400,60
1800,1800,Candy,1327,1241,339933,59
1801,1801,Shot in the Dark,1328,478,256293,62
1802,1802,Nobody's Fool,1329,1242,287400,61
1803,1803,Back In The High Life Again,1330,1135,335840,59
1804,1804,Bigmouth Strikes Again - 2011 Remaster,1331,400,193320,67
1805,1805,"Say You, Say Me",1332,1180,241066,71
1806,1806,Stuck With You,1333,1243,269573,65
1807,1807,I'll Be Over You,1334,373,229880,70
1808,1808,Diggin' Up Bones,1335,357,178973,57
1809,1809,Talk Dirty To Me,1336,1244,223733,57
1810,1810,Welcome Home (Sanitarium) (Remastered),1337,597,387146,56
1811,1811,In Your Eyes - 2012 Remaster,1338,1245,330373,55
1812,1812,The Great Pretender,1339,195,157360,64
1813,1813,Girls,1340,412,132706,58
1814,1814,Dancing On The Ceiling,1332,1180,270720,69
1815,1815,Only You (And You Alone),1339,195,156560,65
1816,1816,Love Walks In,1341,513,310933,59
1817,1817,Land of Confusion - 2007 Remaster,1342,284,286840,56
1818,1818,Who Made Who,1343,617,207146,64
1819,1819,La Muralla Verde,1344,1246,161800,71
1820,1820,Modern Day Cowboy,1345,1247,318226,58
1821,1821,Angel Of Death,1346,1248,291440,56
1822,1822,Werewolves of London,1347,1105,208173,57
1823,1823,Where Eagles Dare,1348,1249,128426,59
1824,1824,Walk Like an Egyptian,1349,1250,203226,54
1825,1825,On the Other Hand,1335,357,186346,56
1826,1826,Honky Tonk Man,1350,1251,167426,56
1827,1827,I Know It's Over - 2011 Remaster,1331,400,349186,62
1828,1828,Don't Get Me Wrong - 2007 Remaster,1351,1252,227626,64
1829,1829,Reflections,1352,1253,130693,62
1830,1830,La Isla Bonita,1353,377,242320,70
1831,1831,On My Own,1354,1074,290840,60
1832,1832,Everybody Have Fun Tonight,1355,1205,287360,56
1833,1833,Wasted Years - 2015 Remaster,1356,390,309640,53
1834,1834,Peace Sells - Remastered,1357,1254,244160,59
1835,1835,Carrie,1358,1255,272133,71
1836,1836,Shake Me,1329,1242,222466,56
1837,1837,Never Say Goodbye,1359,458,288933,65
1838,1838,Mandolin Rain,1360,1256,318946,55
1839,1839,Venus,1361,1257,229164,66
1840,1840,Father Christmas,1362,258,222146,56
1841,1841,Orion (Remastered),1337,597,507226,53
1842,1842,Nasty,1363,399,243133,52
1843,1843,"Pachelbel: Canon and Gigue in D Major, P. 37: I. Canon",1364,1258,301586,53
1844,1844,Se Me Olvidó Otra Vez,1365,335,178440,62
1845,1845,Your Wildest Dreams,1366,223,291000,55
1846,1846,Papa Don't Preach,1353,377,345280,65
1847,1847,Two of Hearts,1367,1259,237533,55
1848,1848,Summer Nights,1341,513,305040,54
1849,1849,Best of Both Worlds,1341,513,288826,54
1850,1850,Ocean Front Property,1368,569,188533,56
1851,1851,No Nos Vamos a Olvidar,1369,1260,215746,62
1852,1852,He Stopped Loving Her Today,1370,259,195333,57
1853,1853,Where The Streets Have No Name - Remastered,1371,431,337505,66
1854,1854,Have A Little Faith In Me,1372,1261,245000,55
1855,1855,Pour Some Sugar On Me,1373,379,267306,60
1856,1856,Asleep - 2011 Remaster,1374,400,253560,64
1857,1857,Make It Last Forever (with Jacci McGhee),1375,1262,296400,56
1858,1858,Angel,1376,479,308906,63
1859,1859,Mr. Brownstone,1377,475,228586,56
1860,1860,Heaven Knows I'm Miserable Now - 2011 Remaster,1374,400,215760,62
1861,1861,Lips Like Sugar,1378,1207,291866,54
1862,1862,New Sensation,1379,1162,219813,55
1863,1863,Where Do Broken Hearts Go,1380,484,277600,66
1864,1864,Rag Doll,1376,479,265693,60
1865,1865,Merry Christmas Baby,1381,511,291893,57
1866,1866,Nightrain,1377,475,268213,56
1867,1867,Wildflowers - 2015 Remaster,1382,537,216573,58
1868,1868,"(I've Had) The Time Of My Life - From ""Dirty Dancing"" Soundtrack",1383,1263,290333,66
1869,1869,Sweetest Thing,1371,431,184543,65
1870,1870,Always,1384,1264,288493,62
1871,1871,"Non, je ne regrette rien",1385,125,142280,66
1872,1872,Learning to Fly,1386,584,292080,59
1873,1873,Seven Wonders - Early Version; 2017 Remaster,1387,656,274253,60
1874,1874,I Just Can't Stop Loving You (feat. Siedah Garrett) - 2012 Remaster,1388,575,251760,67
1875,1875,The One I Love - Remastered,1389,398,197800,64
1876,1876,And the Beat Goes On,1390,1265,454253,53
1877,1877,Don't Disturb This Groove,1391,1266,317874,53
1878,1878,Beds Are Burning - Remastered,1392,1267,255680,68
1879,1879,Big Love - 2017 Remaster,1387,656,223733,62
1880,1880,I Told You So,1393,357,219506,53
1881,1881,Together Forever - Lover's Leap Remix,1394,1268,204973,53
1882,1882,So Emotional,1380,484,276666,60
1883,1883,Englishman In New York,1395,210,267266,72
1884,1884,Pancho and Lefty,1396,470,286066,53
1885,1885,Police Truck,1397,1269,144973,57
1886,1886,The Cowboy Rides Away,1398,569,202306,52
1887,1887,Clave 7,1399,389,219826,57
1888,1888,Santa Baby,1381,377,154906,57
1889,1889,Man in the Mirror - 2012 Remaster,1400,575,318680,60
1890,1890,And I Love You So,1401,2,197626,60
1891,1891,All My Ex's Live In Texas,1368,569,200840,55
1892,1892,Panic - 2011 Remaster,1374,400,140506,62
1893,1893,Cuando Calienta El Sol,1402,395,236413,63
1894,1894,Las Mil Y Una Noches,1403,1270,280040,69
1895,1895,Mujeres Divinas,1404,432,193333,67
1896,1896,"She's Like the Wind (feat. Wendy Fraser) - From ""Dirty Dancing"" Soundtrack",1383,1271,232906,63
1897,1897,Get Up Offa That Thing,1405,233,250386,59
1898,1898,California Uber Alles,1397,1269,207040,58
1899,1899,Winter Wonderland,1381,1183,214386,56
1900,1900,Every Little Step,1406,1272,237240,56
1901,1901,Children's Story,1407,1273,242040,59
1902,1902,The Living Years,1408,1274,330266,58
1903,1903,I'll Be There For You,1409,458,346586,68
1904,1904,The Look,1410,1275,237320,55
1905,1905,Watermark,1411,415,145640,56
1906,1906,Close My Eyes Forever,1412,1276,283133,61
1907,1907,Seventeen,1413,1277,245266,59
1908,1908,Express Yourself,1414,1278,265101,59
1909,1909,It Takes Two,1415,1279,300640,58
1910,1910,The Flame,1416,1280,338800,66
1911,1911,Culpable O No - Miénteme Como Siempre,1417,395,237240,74
1912,1912,Gypsy Road,1418,1242,235733,59
1913,1913,Un Puño De Tierra,1419,1281,188395,64
1914,1914,Blackened (Remastered),1420,597,402143,55
1915,1915,Everywhere,1421,656,222733,63
1916,1916,Rose Colored Glasses,1422,1282,200493,55
1917,1917,Harvester of Sorrow (Remastered),1420,597,345283,55
1918,1918,If I Had A Boat,1423,1283,190226,56
1919,1919,Talkin' Bout a Revolution,1424,1284,161600,68
1920,1920,Sleigh Ride,1425,107,161626,56
1921,1921,Piece Of My Love,1426,1285,315640,54
1922,1922,Roni,1406,1272,358333,54
1923,1923,South Of Heaven,1427,1248,298533,55
1924,1924,"Cello Concerto in E Minor, Op.85 (1988 Digital Remaster): I. Adagio - Moderato",1428,100,478573,61
1925,1925,...And Justice for All (Remastered),1420,597,585506,54
1926,1926,This Magic Moment,1429,27,151560,54
1927,1927,Little Lies,1421,656,218040,62
1928,1928,Fallen Angel - Remastered,1430,1244,238200,58
1929,1929,Vasos Vacíos - Remasterizado 2008,1431,1286,279986,73
1930,1930,Nite and Day,1432,1287,238013,53
1931,1931,Stand - Remastered,1433,398,192960,59
1932,1932,Eazy-Duz-It,1434,1288,259493,57
1933,1933,When It's Love,1435,513,337906,53
1934,1934,Sara,1421,656,382373,60
1935,1935,Go Your Own Way,1421,656,218400,59
1936,1936,Rock Wit'cha,1406,1272,289533,52
1937,1937,Streets of Bakersfield,1436,1251,168213,54
1938,1938,Viento,1437,1289,236333,67
1939,1939,Kiss Me Deadly,1412,1276,241800,55
1940,1940,I'm No Stranger to the Rain,1438,1290,216266,52
1941,1941,Forever Young,1439,289,248000,58
1942,1942,Sweet Jane,1440,1291,214973,56
1943,1943,Good Thing,1441,1292,201866,63
1944,1944,All I Want Is You,1442,431,389933,64
1945,1945,Love Is Stronger Than Pride,1443,402,258026,58
1946,1946,Una Aventura,1444,1293,316093,66
1947,1947,Second Chance,1445,1294,304693,56
1948,1948,La Negra Tomasa - Bilongo - Versión Tropical,1437,1289,472400,63
1949,1949,Suedehead - 2011 Remaster,1446,1295,235520,51
1950,1950,Love Song,1447,1247,323360,55
1951,1951,All I Do Is Think of You,1448,1296,229053,56
1952,1952,A Qué Le Tiramos,1449,1260,186786,63
1953,1953,Wild Thing,1450,1297,263573,59
1954,1954,Cutie Pie,1451,1298,328893,54
1955,1955,Love Buzz,1452,570,215203,63
1956,1956,Something in My Heart,1453,1299,353000,55
1957,1957,Lullaby - 2010 Remaster,1454,375,249880,54
1958,1958,Crimson & Clover,1455,942,209800,56
1959,1959,Ready Or Not,1456,1300,275826,55
1960,1960,(What This World Needs Is) A Few More Rednecks,1457,323,222066,54
1961,1961,Back To Life,1458,1301,228266,63
1962,1962,Don't Know Much (with Aaron Neville),1459,285,211973,64
1963,1963,Something About You - Single Version,1460,1302,223440,61
1964,1964,When I Call Your Name,1461,1303,255133,56
1965,1965,"That's What Friends Are For (with Elton John, Gladys Knight & Stevie Wonder)",1462,174,256466,56
1966,1966,Corcovado (Quiet Nights Of Quiet Stars),1463,179,254666,65
1967,1967,After All (Love Theme From Chances Are),1464,263,244360,64
1968,1968,I Want It All - Remastered 2011,1465,622,242093,54
1969,1969,Don't Go Away Mad (Just Go Away),1466,404,280453,57
1970,1970,Dumas Walker,1467,1304,171840,54
1971,1971,Lost in Your Eyes,1468,1305,213000,66
1972,1972,Here and Now,1469,281,323000,56
1973,1973,New York Minute,1470,1212,395400,54
1974,1974,Sound System - 2007 Remaster,1471,1306,134026,56
1975,1975,Escapade,1472,399,283933,53
1976,1976,I Wanna Be Adored - Remastered,1473,1307,292800,65
1977,1977,Funky Cold Medina,1450,1297,248160,56
1978,1978,Chattahoochee - Extended Mix,1474,501,237266,58
1979,1979,"Kinderszenen, Op. 15: No. 7 in F Major, Träumerei",1475,43,186840,60
1980,1980,The Best,1476,262,329800,66
1981,1981,Miss You Like Crazy,1477,235,234280,65
1982,1982,The Race Is On,1478,1308,176440,54
1983,1983,Going Up The Country,1479,1309,172866,59
1984,1984,Roam,1480,1119,295133,57
1985,1985,Yer So Bad,1481,464,185666,54
1986,1986,Winter Wonderland,1482,148,172960,57
1987,1987,House of Pain,1483,1310,346626,54
1988,1988,Pet Sematary,1484,1111,210333,52
1989,1989,Do You Remember? - 2016 Remaster,1485,408,275986,66
1990,1990,Sympathy For The Devil,1486,552,376800,59
1991,1991,Love Will Lead You Back,1487,1311,277600,61
1992,1992,Rhythm Nation,1472,399,330933,51
1993,1993,Poison,1488,1025,269600,61
1994,1994,You,1489,1312,126520,60
1995,1995,Shake Your Rump,1490,412,198253,54
1996,1996,Deseándote,1491,1220,281186,61
1997,1997,Like a Prayer,1492,377,340866,64
1998,1998,Without You,1466,404,270186,56
1999,1999,Sowing The Seeds Of Love,1493,401,376733,64
2000,2000,High Enough,1494,1313,287320,60
2001,2001,Domination,1495,1314,305293,63
2002,2002,Feels Good,1496,1315,298373,56
2003,2003,Silent Lucidity - Remastered 2003,1497,1316,347760,63
2004,2004,La Célula Que Explota,1498,1289,215866,69
2005,2005,"Love Without End, Amen",1499,569,187000,56
2006,2006,Ice Ice Baby,1500,1317,271466,62
2007,2007,Policy of Truth - 2006 Remaster,1501,381,294040,58
2008,2008,"Blaze Of Glory - From ""Young Guns II"" Soundtrack",1502,1318,335240,65
2009,2009,"My, My, My",1503,1319,321906,55
2010,2010,Fight The Power,1504,1320,282640,59
2011,2011,American Remains,1505,1239,247000,59
2012,2012,Around The Way Girl,1506,1321,248493,55
2013,2013,"Oiga, Mire, Vea",1507,1322,325642,65
2014,2014,Sugar Rum Cherry (Dance of the Sugar-Plum Fairy),1508,188,185186,59
2015,2015,Love of a Lifetime,1509,1323,286573,62
2016,2016,Tornado Of Souls - Remastered 2004,1510,1254,319266,64
2017,2017,But Anyway,1511,1324,249866,55
2018,2018,El Triste,1512,332,251666,63
2019,2019,I Like The Way,1513,1325,350266,55
2020,2020,Hangar 18 - Remastered 2004,1510,1254,311200,62
2021,2021,Amores Como el Nuestro,1514,1326,301573,68
2022,2022,Have Yourself a Merry Little Christmas - Voice,1515,1327,184893,64
2023,2023,Cliffs Of Dover - Instrumental,1516,1328,249767,61
2024,2024,Birdhouse in Your Soul,1517,1329,198920,59
2025,2025,Twice As Hard,1518,1330,249533,56
2026,2026,O Holy Night,1515,117,167760,64
2027,2027,Cherry-coloured Funk,1519,1331,192466,60
2028,2028,Bachata Rosa,1520,1332,257079,67
2029,2029,Tan enamorados,1521,1333,289866,70
2030,2030,Ball and Chain,1522,1334,343066,55
2031,2031,I'll Never Smile Again,1523,131,189466,57
2032,2032,Don't Close Your Eyes,1524,1290,251560,54
2033,2033,Step by Step,1525,1335,267293,62
2034,2034,Jet City Woman - Remastered 2003,1497,1316,321573,56
2035,2035,Baby I'm Ready,1526,1336,322200,53
2036,2036,I Melt With You - Rerecorded,1527,1168,235933,56
2037,2037,We Die Young,1528,427,152560,59
2038,2038,Hold On,1529,1337,304466,56
2039,2039,It Takes Two,1530,1279,301893,56
2040,2040,Don't Treat Me Bad,1509,1323,235360,56
2041,2041,Sensitivity,1531,1338,281333,52
2042,2042,Ice Dance,1532,1339,104973,59
2043,2043,Something To Believe In - Remastered,1533,1244,328360,56
2044,2044,Send Me An Angel,1534,329,273333,70
2045,2045,The Ghetto,1535,424,302133,56
2046,2046,Personal Jesus - 2006 Remaster,1501,381,294773,54
2047,2047,Groove Is in the Heart,1536,1340,231786,62
2048,2048,Are You Ready,1537,617,250333,63
2049,2049,You've Lost That Lovin' Feelin',1538,1341,225426,57
2050,2050,Live And Let Die,1539,475,182733,69
2051,2051,"Be Our Guest - From ""Beauty and the Beast""/Soundtrack",1540,184,224733,62
2052,2052,Check the Rhime,1541,1342,216693,64
2053,2053,Under Pressure - Remastered 2011,1542,622,236520,60
2054,2054,"Beauty and the Beast - From ""Beauty and the Beast"" / Soundtrack Version",1540,184,166306,63
2055,2055,I Love a Rainy Night,1543,1343,191066,62
2056,2056,"Belle - From ""Beauty and the Beast""/Soundtrack Version",1540,1344,309133,62
2057,2057,"Something There - From ""Beauty and the Beast""/Soundtrack Version",1540,1345,138986,62
2058,2058,The Best - Edit,1544,262,253592,70
2059,2059,Smile,1545,616,173266,65
2060,2060,Good Vibrations,1546,1346,269306,61
2061,2061,Breakin' My Heart (Pretty Brown Eyes),1547,1347,356960,57
2062,2062,Two Princes,1548,1348,256946,65
2063,2063,O.P.P,1549,1349,271066,62
2064,2064,Breed,1550,570,184040,59
2065,2065,Rusty Cage,1551,423,266200,62
2066,2066,Me Estoy Enamorando,1552,1350,203560,64
2067,2067,Civil War,1553,475,462093,68
2068,2068,Don't Rock the Jukebox,1554,501,171066,60
2069,2069,Every Time You Go Away - Radio Edit,1555,1351,267000,71
2070,2070,Polly,1550,570,173853,58
2071,2071,(There's No Place Like) Home for the Holidays - 1959 Version,1556,2,175893,57
2072,2072,Gypsy Woman (She's Homeless) - Basement Boy Strip To The Bone Mix,1557,1352,451826,62
2073,2073,Emotions,1558,691,248093,64
2074,2074,Shiny Happy People,1559,398,225786,72
2075,2075,Hacer El Amor Con Otro,1560,1353,283133,67
2076,2076,All I Want,1561,1354,196333,59
2077,2077,It Ain't Over 'Til It's Over,1562,1355,242640,70
2078,2078,Right Now,1563,513,320866,56
2079,2079,How I Could Just Kill a Man,1564,1356,252240,62
2080,2080,Unforgettable (Duet with Nat King Cole),1565,235,210906,64
2081,2081,You've Got to Stand for Something,1566,1357,182280,57
2082,2082,Él Soy Yo,1567,1358,195120,61
2083,2083,Scenario,1541,1342,250133,59
2084,2084,Orange Colored Sky,1545,616,153866,60
2085,2085,Suck My Kiss,1568,595,217133,64
2086,2086,Me And You,1569,1315,250933,55
2087,2087,You Could Be Mine,1553,475,343640,69
2088,2088,The Show Must Go On - Remastered 2011,1570,622,277826,56
2089,2089,Chiquilla Bonita,1571,376,286013,61
2090,2090,Lounge Act,1550,570,156426,56
2091,2091,What You Give,1572,1247,435226,56
2092,2092,Copperline,1573,421,261266,57
